movie_id,person_id,role
248258,103220,[Mathieu]
243912,108348,[Crew Guy]
244432,104340,[Mink]
241722,103152,[Sabar]
244821,101455,[Himself]
245050,105142,[Motel Keeper]
248758,103813,(Unknown)
249160,104181,(Unknown)
249183,111515,[Gene]
252954,108968,[Wally]
249551,103695,[Tony]
249585,107462,[Himself]
249671,106969,[Sento]
252995,100437,(Unknown)
245684,100862,[Mark]
246243,106571,[Clarence 'Keno' Franceschi]
221267,110234,[David Harris]
231745,111655,[Alexei Cliche]
223691,111355,[G]
228778,112508,[William Sanders]
232374,101023,[Justin]
223973,103181,[Themselves]
224032,104802,(Unknown)
224184,100391,[Construction worker]
224184,108911,[Fat Rosario Li Causi]
221424,112072,[FC Barcelona Player]
235939,112825,(Unknown)
232749,100137,[Kohlapuu]
232817,112471,[Indian]
221483,100038,[Himself]
236657,101023,[Tobias]
233058,110634,[Liana's Bodyguard]
233183,106605,[Comissionar]
233249,110769,(Unknown)
233399,106605,[Velayudhan]
239958,101091,[Journaliste]
239958,105803,[Gérard]
239958,112340,[Ami du fiancé]
224200,108794,[Himself]
224200,109950,[Himself]
233953,106004,(Unknown)
233976,113276,[El Chirlas]
240337,104884,[Little Osman]
240428,100924,(Unknown)
234126,101107,[Lot]
238072,107124,[Police Officer]
238072,108412,[Guard]
238306,110032,(Unknown)
234310,106338,[Carboni]
238613,108228,[Himself]
238649,112456,[Walker]
238658,107459,[Drug Park kid #14]
234719,113510,(Unknown)
234730,101525,[Fausto]
239619,109547,[Lead]
235339,106338,(Unknown)
235412,108931,[Alex Rathe]
247882,108178,[Berkeley campus singer]
247882,113359,[Berkeley campus singer]
251801,102228,[Thomas Harris]
252028,110936,(Unknown)
248050,105420,[Father Carlos]
248225,101107,[Minski]
248282,112891,[Víctor Zazo]
244038,100992,(Unknown)
241480,107525,(Unknown)
252235,112371,[Roger Pineau]
252521,102764,[Brad Kessler]
241764,101158,[Young Iraqi soldier]
249445,110268,[Nord]
242248,100090,(Unknown)
245115,101444,[Dr. Junger]
242707,102413,(Unknown)
245417,108480,[Robert Ford]
253246,101006,[Mathieu Pittas]
253296,108895,[Ludovico]
253296,112889,(Unknown)
243045,100525,[Pietro]
243045,105688,[Pietro Anziano]
250479,108711,[Don Edelmiro]
255334,105420,[Alex]
245801,107226,[Operaio #1]
246058,105538,(Unknown)
256220,111653,[Hullabaloo Stagehand]
246401,108478,(Unknown)
256454,101525,(Unknown)
259739,111218,[Polle]
256972,113207,[Cordobés]
257058,102628,[Billy]
267216,112472,[Jimmy Weeks]
267252,101727,[Themselves]
267252,102829,[The Adicts]
263710,106575,(Unknown)
263801,112472,[Karp]
260407,109580,[Partygast]
261052,105102,[Suspect]
261052,105103,(Unknown)
257765,104015,[FBI Agent]
261234,101694,(Unknown)
268972,103264,[José]
269197,108579,(Unknown)
208505,104802,(Unknown)
212006,106773,[Himself]
208773,106605,(Unknown)
212394,105489,[Marco]
212467,103832,(Unknown)
212558,101526,(Unknown)
212558,110268,[Braccio]
217513,108544,[Jimmy K.]
209709,108781,[Man on Street]
212828,113223,[Himself]
221743,113276,(Unknown)
210765,103949,(Unknown)
211047,104501,(Unknown)
219719,104215,(Unknown)
213514,108044,[Hancock]
222136,112439,[Himself]
222454,101006,[Raphaël]
214455,110350,[Marcus Paloma]
214664,111755,[Zeke Bleak]
225121,111085,(Unknown)
219903,102163,[Gravedigger #2]
219903,112388,[Sgt. Nick Ross]
225405,113377,(Unknown)
229297,109230,[The terminateur]
225687,100072,[Aske]
229574,113160,(Unknown)
223249,102746,[Michael]
223297,103313,(Unknown)
226232,112825,(Unknown)
226496,106072,[Narrador]
229972,104901,[Tatu]
223349,108745,[Carla's Baby]
230324,112538,[Denominator]
226832,101526,[Tonino]
230853,111469,[Policeman]
223499,107710,[Troy Vank]
227009,110969,[Himself (Phish)]
220171,106338,[Don Olate]
227418,105987,(Unknown)
231137,105887,[Alex]
231771,101708,[Kyle]
231771,101710,[David]
223772,107742,[Karbs]
228479,100489,[Mark]
228479,104802,(Unknown)
232630,106926,[Church Singer-'Livestock']
221434,100038,[Himself (Outkast)]
233184,106605,[Dr. Sunny]
233307,108310,[Himself - with Mother and Inf
224192,100341,[Mobster]
237035,108614,[Ali]
233518,103867,[Himself]
233518,108847,[Himself]
233943,102012,[Luis]
234184,106672,[Father]
247170,110200,[Lebretti]
247347,105138,[Buchman]
235506,111436,[Himself]
252141,107709,(Unknown)
243928,111355,[Himself]
243994,109866,(Unknown)
248715,104820,[Charles Sadler]
248717,100842,"[Mathias, dit Schizo]"
244421,112538,[Tough Guy Trevor]
241613,111856,[Waiter]
241947,104366,[Naoto Tanigawa]
244564,104366,[The professional killer who w
252445,107225,[Rolly]
242024,102427,[Mugger 2]
248799,103532,[Rajiv]
249678,110200,[(segments Pas d'histoire & Pe
245507,101160,[Drugs Delaney]
245507,105588,[Stoner]
253245,108480,[Albert]
242660,105538,(Unknown)
242992,106906,(Unknown)
249903,101525,[Giudice Minorile]
249903,107110,[Telectronista TG1]
249903,110268,[Trepalle]
253529,111370,[Mr. Meanguy]
245727,106072,[Jose]
250514,102896,[Gynecologist]
250514,107992,[Ed]
250664,106355,[Hockey Player]
250721,100056,[Celtic Warrior]
250746,102010,[Redcoat private]
243126,106605,[Mathews]
255696,101160,(Unknown)
245802,101526,[Matteo]
254215,109734,[Statist]
246202,106072,(Unknown)
254765,112572,[Voice of APEP]
246695,103130,(Unknown)
256632,108930,[Pirate]
256839,111821,[Total Stranger]
254942,101627,[TV House Spectator]
256907,106906,[Ami Mor]
259958,109765,(Unknown)
257357,108781,[Orderly #2]
257432,103131,[Amador]
257432,112889,[José]
257443,107307,[Craig]
264036,101942,[Gangbanger]
267642,100090,[Marten]
268060,103532,[Vikram]
268062,111020,(Unknown)
260417,109864,(Unknown)
260581,104467,(Unknown)
193701,110273,[Chucho Montoya]
201112,107863,[Classic Painter]
201260,112043,[Dancer]
196300,111039,[Dominic]
201678,109267,[Himself]
189369,109310,[Juan]
189462,101808,[Sexy Boy]
189473,104839,[Party Goer]
204354,110078,[Prison Scene Cast]
196591,110764,[Reader]
189982,111323,[Junkie]
190091,106661,[Person at Table]
202232,109308,(Unknown)
190180,107531,[Simeon]
202516,101138,[Oncle Hans]
204613,107029,(Unknown)
205283,103228,(Unknown)
205297,101465,[Aris]
205640,104925,[Homme coming-out cimetière]
203243,100668,[Showroom Mannequin]
203886,105191,(Unknown)
208141,107386,[El cabecilla de los hinchas]
214898,102869,(Unknown)
214898,110791,(Unknown)
214909,110378,[Reporter]
214909,111309,[Team Norway]
211606,109928,[Kromow]
211824,103228,[Comrade]
206937,101758,[Ali Armin]
216486,107027,[Stakeout Guy]
211981,101813,[Bellhop]
216804,100845,[Ted Burroughs]
216970,106711,[Trigger]
217054,102867,[Canotti]
217054,112141,[Lector: Pasajero del 86]
212333,109103,[Himself - Participant/Perform
212394,106561,[Fabio]
217499,112043,[Dixie Longate (Drag Queen #1)
217642,113152,[L'infirmier des urgences]
209693,101106,[Mac]
209920,103771,(Unknown)
210218,103344,(Unknown)
201903,107849,[Mervyn Sweet]
202100,106677,[David Richardson]
196685,109960,[Himself (Los Hermanos - guita
196789,103987,[Scientist #1]
196903,100445,[Officer Phillips]
189987,102740,[Angry Punk]
190000,112636,[Ned Cheeryble]
190037,113179,[Music Video Director]
204792,112879,(Unknown)
204991,109178,[Ran]
207651,110062,[Walter]
205778,100963,[Pompier]
205897,112518,(Unknown)
203186,106711,[Michael Jackson]
203287,109085,(Unknown)
206496,101465,[Reuven Shechter]
208084,101002,[Simon Peter]
214939,111941,(Unknown)
206864,113263,[Vili Fualaau]
214986,112350,[Dr. Anapaes]
207565,110932,[Son]
218311,110839,(Unknown)
215507,110832,[Starbucks Patron]
218398,102658,[Tommy Roulaine]
215687,110478,[Himself (judge)]
215741,106534,[Mr. Pham]
216408,103194,[Tommer (Shabak)]
216959,111141,[Himself]
216960,111141,[Himself]
216961,111141,[Himself]
212499,100395,[Mele]
212615,107029,(Unknown)
212666,101863,[Luciano]
217577,110187,[Himself (Founder: National D-
217728,106493,[Pequeño hijo mestizo]
209523,110673,(Unknown)
209591,103001,[Hospital Receptionist]
209824,110273,[Father Tirmaco]
217746,100963,[Le paysan du trou]
217997,106879,(Unknown)
210242,111952,[Himself]
210592,109176,[Julio]
221756,107386,[Folklórico despedido]
222291,101763,[Mayor Smith]
222324,110998,(Unknown)
213886,102038,(Unknown)
224880,103735,"[Petit-Pied, le garde-chasse]"
225046,105468,[Alex]
219549,101488,[Kano]
219549,109094,(Unknown)
225683,100086,[Svend]
229311,103651,[Golfer]
222790,105484,[Bus driver]
230412,106879,[Dr John Stephen]
230681,107322,[Himself]
231230,101145,[Thug]
231230,101147,[Laboratory Assistant]
231230,107613,[Thug]
220686,100543,"[Fathi, the Detective]"
231501,102549,[Himself]
223977,101763,[Monsignor Popescu]
236028,105818,[Mogambo]
232986,104598,"[Falco, agent at cinema]"
236163,108047,[Guard VI]
236697,106025,[Journalist]
237215,112202,[Mario de Andrade]
237315,100811,[Le contrôleur]
233503,105166,(Unknown)
233805,100854,[Diego Sepulveda]
224313,110273,[Dr. Bartonio]
237416,101136,[Interviewee]
237467,100713,[Grigori Stepanovich Smirnov]
237566,100713,(Unknown)
237597,112972,[Himself (O-Town)]
237783,112704,[Dinner Guest]
233856,107129,[Steve/Bruce]
240089,100077,[Tekniker]
240189,102783,[Himself]
238169,113320,[Judge]
234358,109176,[Sr. Garriga]
238420,111768,[Poseidon]
238470,100811,[Le buraliste]
234659,110178,[Homeless Man]
239756,100793,[Steam City Mayor]
243800,111057,(Unknown)
243815,102851,(Unknown)
235226,101722,[Himself]
247176,103769,[Cura]
247292,100368,[Anand]
247994,113152,[L'agent de police]
243984,101415,(Unknown)
244034,102356,[Additional Character Voice]
252007,112879,[Bill]
244185,100354,(Unknown)
252355,109535,[First soldier in Bradley]
252355,111859,[Congressman #2]
248664,108894,[Chavalote]
248865,103410,[Peter]
252625,109176,[Padre de Rosalía]
244318,101763,[James Brabant]
242028,106629,(Unknown)
242028,108374,(Unknown)
244837,102090,[Hubert]
245103,108208,[Pup]
245103,108985,[Officer Grant]
242730,113320,[Dwyer (First Hostage)]
242763,111289,[Newsreader]
253227,111859,[Dr. Olsen]
245506,111116,[Strip Club Patron]
218221,103537,[Egil Rosén]
213275,110312,(Unknown)
210251,107531,[Yankalle Soffer]
210483,103133,[Man]
213324,101495,[Forge Man]
221832,107322,[Himself]
221849,104712,(Unknown)
221963,105468,(Unknown)
221963,109176,[Dr. Werner]
213389,109821,[Obrero]
210868,101856,[Guerrilla]
219458,109801,[Owner of the 'Custom Bar']
219540,106654,[Johnny Cage]
213759,108322,[Marcianito 1 (José Ramón)]
219543,102769,[(Musician)]
225575,112266,(Unknown)
219994,101640,[Big Guy]
220141,106638,[Street thug]
220142,105248,[Himself]
225726,111141,[Dietmar]
222351,100561,(Unknown)
222665,107674,[Jury Foreman]
229318,106141,(Unknown)
229602,105507,[Himself]
230320,108317,[Guy at the bar]
223551,103042,(Unknown)
230857,103326,[Coma Man]
231088,111334,[Rapper #1]
227866,106336,[Himself]
221045,110805,[Basketball Player #1]
231509,107322,[Himself]
231759,112361,[Cemetery Guard]
231940,103712,[Young Jack Cutter]
232510,113306,[Derek]
224087,101722,[Himself]
221214,112636,[Family Doctor]
221413,100043,[Himself]
232676,109553,[Vlad]
236387,112334,[Todd]
221415,100043,[Performer]
233361,108894,[Alex]
233394,112961,[Gonzalo]
240029,104137,[Jeff Happ]
233614,112543,[Capt. Edward J. Smith]
224353,106270,(Unknown)
233996,105468,[Daniel]
234147,109176,[Alberto]
240113,100125,(Unknown)
240165,112552,[Bill Daniels]
240213,112879,"[Ingvar, soccer player]"
240214,112879,[Mats]
238024,110866,(Unknown)
238074,102192,[Host]
240483,106643,[Sheriff Edward Buck]
238610,107865,[Pupule]
234664,112077,[Leo Gaut]
234982,111859,[Doctor]
235369,105482,[Antonio]
243689,105425,[General]
239180,104262,[Himself]
239461,109142,[Gokalp]
247486,104498,[Trouble Man]
244626,106075,[Ramón]
241684,101813,[Steve]
241952,104696,[Nobunaga Oda/Narrator]
248669,107938,[Haunted House Patron]
248905,106136,(Unknown)
252831,103133,[Leonard]
242288,110010,(Unknown)
249472,100084,(Unknown)
252884,111859,[Steven]
249592,102192,[Performer]
245113,112552,[Jimmy]
253499,104848,[Jesse]
243024,106300,[Himself]
243256,101465,[Avram]
243257,110194,[Demon]
253519,112077,[Sten]
243389,100954,[Caronte]
255289,103694,[Mickey]
253968,108124,(Unknown)
250745,112627,[Radioman]
254170,113152,[Chef déménageur]
251129,107422,(Unknown)
251411,112350,[Zarcovitch]
251477,101729,[Wounded sailor #1]
245879,104680,(Unknown)
245879,105375,[Kemal Yilmaz]
246012,107131,[Vinny]
246314,100368,[Nilambari's nephew]
255707,100093,[Himself/Script]
246416,100395,(Unknown)
246530,111364,(Unknown)
254569,110866,[Gunslinger]
256626,102292,[Pirate/Policeman]
256792,101311,(Unknown)
256878,105300,[The Hectorsin jäsen]
257145,105498,[Lo Sciancato]
257196,104746,[Judge]
257293,104696,[Mr. Tanaka]
263361,104841,(Unknown)
263443,110187,[Himself]
263794,112577,[Stubbs]
257344,103228,[McKelvie]
257344,110698,[Himself]
257362,105816,[Director hospital]
267508,106736,[John]
257744,100845,[Doctor]
264232,108088,[Mr. Johnson]
260386,112972,[Slick]
260519,101865,[Carmen]
264480,101640,[Frankie]
268958,110389,(Unknown)
261992,111673,[John F. Kennedy]
215508,107804,[Bette Impersonator]
211839,109253,[Brother Eugene]
211941,112268,[Bono]
215794,105234,[Young Scott]
212048,108606,[Angus]
212334,100086,[Himself - Participant/Perform
212334,105550,[Himself - Back-up Jury Member
217421,101890,[Jack]
217650,101138,(Unknown)
212411,105816,(Unknown)
219311,105809,[The Policeman]
209626,113077,[Brian]
209851,104605,[Giancarlo]
217689,101138,(Unknown)
210462,105959,[Reactor Tech Chuck Pasquin]
213502,107806,[1960s Mitch & Mickey Bass]
221744,106061,(Unknown)
222112,102517,[Additional Voices]
222212,105875,[Party-goer]
222212,106602,[Party-goer]
210762,109076,[Liverpool Drunk]
211146,103930,[Djilali]
222344,105448,[Bert]
213947,101763,[The Vicar]
214488,109178,[Shipi]
222412,105825,[Taxista]
222539,112077,[Himself]
222778,101890,[Lt. Det. Bob Mankowsky]
229739,110414,[Il Lupo]
230125,100120,[Target #1]
223341,110312,(Unknown)
226974,105884,[Puffy's Manager]
230920,110764,[Himself]
227549,102492,[Farm Boy No. 1]
231286,101013,[Lecarpe]
221142,106136,(Unknown)
221183,106938,[Man at Opera]
223691,104696,[Cha Ching]
223773,110378,[Undercover Homeless Man]
223909,102967,[Scientist]
232122,110312,[Teddy]
224025,109294,[Mrs. Kalajzich Snr.]
221424,100043,[Himself]
236014,109176,[Yuta]
232488,113088,[Matthew]
236400,109176,[Cipriano Mera]
221426,100043,[Himself]
221458,105677,[Host]
221483,100043,[Himself/Performer]
221483,108242,[Himself]
236702,108860,[Johnny Kowolski]
233667,112518,(Unknown)
237102,100986,[Himself/Various roles]
224200,111391,[Himself]
224536,101781,[Narrator]
233917,100250,[Luis]
233976,105818,[Transportista]
233987,101781,[Dr. Singer]
240335,104982,(Unknown)
240335,105375,[Tonton dede Hulusi]
240335,109760,[Psikopat Nuri]
234067,100768,[Yakuza bodyguard]
238072,103226,[Virgil Malloy]
238072,108426,"[Eddie, the High Roller Pit Bo"
238833,101281,(Unknown)
234694,103085,[Himself]
240744,106236,[Himself]
240785,101890,[Capt. Unander]
240930,105225,[Narrator]
239281,106061,[Martín Chauca]
247198,112902,[Abuelo]
235721,103735,[L'Indien]
247589,103844,(Unknown)
248125,104112,[Store owner]
243552,111693,[Himself/Host]
248459,109244,[Marcus Wolfson]
248473,111364,[Gen. Díaz]
248491,101974,[Mr. Moto]
241605,101831,[Caterer]
241955,105852,[Magoichi Saiga]
252812,105457,(Unknown)
244838,100454,[Judge]
245008,106711,[Anthony]
249061,110748,[Abraham]
245490,112241,(Unknown)
245992,107865,[Chuck Hicks]
254066,100872,[Chef boulanger]
254123,101013,[Dan]
254291,107129,[Fernando Gomez]
250799,105291,(Unknown)
246746,101763,[Himself]
246846,109935,[Poor Man]
256881,108306,[Pito de Oro]
259871,110966,[Franco]
256972,102867,[Taxista]
267109,100502,[Grandpa]
260255,102674,[Officer White]
260575,112241,(Unknown)
260841,112902,[Don Zacarías]
260934,107386,(Unknown)
261570,103228,[Chaperoning Officer]
261570,111464,[Captain Moore 'Cop']
261643,102867,[Calesitero]
261761,100593,[Riva]
269542,112241,(Unknown)
269626,106534,[Khao]
258635,101138,[Monsieur Lombard]
221752,105468,[Eusebio]
221834,107322,[Himself]
211646,110810,(Unknown)
207098,107299,(Unknown)
215136,105277,[Le docteur Launay]
218548,102422,[Mayor]
215838,105395,[Joseph]
216240,102554,[Bertin]
209138,106816,[Guards' Footballer]
209206,107650,[Tim Curry]
209237,102268,[Worm]
209237,108235,[Hammer]
212094,100331,[Paolo Torregiani]
212130,107051,[Himself]
212499,106563,[Aiuto regista]
212629,106614,[Barber]
212629,113252,[Redbean]
212666,105830,[Rey de Fantasia]
209237,108455,[Payback]
209357,103357,[Additional Voices]
209437,111296,[Himself]
217511,112464,(Unknown)
217609,100331,[Voice]
217727,100413,[L'Espagnol]
217728,106499,[Pequeño hijo mestizo]
217728,110758,[Asistente de laboratorio]
212930,108535,[Mickey Mouse]
217813,112162,"[Mitsuo Kondo, the dead man]"
210158,103358,(Unknown)
218077,113435,[Motard]
221756,109872,[Cámara de Galdácano]
210641,102790,(Unknown)
219281,111245,[Manden]
211025,109589,(Unknown)
213466,102957,[S.W.A.T. member]
213466,112600,[Pindi]
213717,109540,[Susana]
225046,105446,[Go-go]
214286,106329,[Boy]
214300,105627,[Darksuit]
214367,111293,[Jan]
214368,111293,[Jan]
214369,111293,[Jan]
225180,106597,(Unknown)
225367,101516,(Unknown)
214671,109240,[Dante]
219783,111711,[Himself]
225768,110593,(Unknown)
225985,110241,(Unknown)
226336,106314,[Rosenblum]
229826,107886,[Det. Smith]
230147,109607,[Violeiro]
223026,108755,[Doctor]
226517,111078,(Unknown)
223461,112262,[Prof. Brunner]
230898,107033,[Narrator]
227086,109372,(Unknown)
223745,104508,[Commuter]
223762,112934,[Cab Driver #1]
220686,101050,[Selim]
220805,106697,[Marco Racin]
228140,106014,(Unknown)
231750,102204,(Unknown)
223896,105144,[Boston Bruiser]
232320,107684,(Unknown)
236028,112430,[Daniel's Father]
236077,108053,[Max]
232818,102788,[First West African Brother]
232986,112078,"[Aulin, The Boss]"
236163,100916,"[Horvath, Loproc]"
236345,109174,(Unknown)
233188,100331,[Solo]
233188,105697,[Dr. Ratzenberger]
233337,102804,[Conserje]
236697,100699,[French bank guard]
236697,104140,[Police officer]
239922,110678,[Agildo Barata]
237064,110392,[2. falckredder]
233539,108839,[Guarda de Seguridad 2]
234108,103408,[Trenton]
238169,113135,[X-Ray]
234324,103774,[Himself]
238420,110978,[Perimides]
239756,111478,[Chief John Shaffer]
243666,113367,(Unknown)
243800,103139,(Unknown)
251554,110927,(Unknown)
243984,102836,(Unknown)
241391,103942,[Newspaper Neighbor]
241461,103472,[Landry]
248878,104758,[Bellhop with Flowers]
245339,104358,(Unknown)
255513,105380,[Shakkia pelaava potilas]
254762,100166,[Lab Director]
246291,102034,[Old nobleman]
256500,104043,[Capt. Efraim Longstocking]
254779,110343,[Dale Clifton]
259561,112415,[Richter]
257418,109675,[Puta 3 Parque de Diversiones]
263755,111011,[Muffin]
267146,101720,[Markus]
257571,102286,[Cedric's friend]
223772,110274,[Father Gardiner]
232398,108238,[David]
232466,104494,[Jim]
232121,108421,[Phil]
232128,106163,[Carl Casey]
232262,101000,(Unknown)
232296,108255,[David Wells]
235840,108652,(Unknown)
236117,111613,[Gil]
232825,112465,[Himself]
236458,100249,[Vidal Gandolfo]
236524,104341,[Le bineur]
233184,109372,[Prakash Mathew]
233307,101634,[Himself]
224224,112600,[Dr. Abraham Verghese]
221502,110693,[Gill]
234000,101684,[Magui's brother]
234872,100383,[Niaz]
234872,103172,[Father]
234979,100648,[Oroveso]
241322,103708,[Chicano Tagger]
247179,106513,[Don Artemio]
